"@timestamp","@version","_id","_index","_score","_type","agent.name","api.request","api.response","channel_type_code","cloud.availability_zone","cloud.instance.id","cloud.region","cloud.service.name",comp,"country_code","ecs.version","error_code","error_message","event_sub_type","event_type",gubun,"host.hostname","host.ip","host.mac","host.os.type","input.type","log.file.path","log.offset",loglevel,message,"parent_ticket_id",resource,"response_status","response_time","sa_guid","source_service_code",tags,"ticket_id",timestamp
"Jan 4, 2023 @ 09:35:03.427",1,8S4ifIUBEKlRkG37hdmb,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000037"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30010"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000037"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,387,585",INFO,"API§2023-01-04_09:35:03.427§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000037§ticket_id=CN20230104000037§source_service_code=GKSCD10010§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=6§api.request={""ticket_id"":""CN20230104000037"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30010"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000037"",""message"":""The value of the event_type is invalid.""}§",CN20230104000037,registrationGlobalRequest,400,6,dob3ot0dtd,GKSCD10010,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000037,"2023-01-04_09:35:03.427"
"Jan 4, 2023 @ 09:35:03.160",1,8C4ifIUBEKlRkG37hdmb,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000036"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30009"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000036"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,386,823",INFO,"API§2023-01-04_09:35:03.160§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000036§ticket_id=CN20230104000036§source_service_code=GKSCD10009§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=6§api.request={""ticket_id"":""CN20230104000036"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30009"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000036"",""message"":""The value of the event_type is invalid.""}§",CN20230104000036,registrationGlobalRequest,400,6,dob3ot0dtd,GKSCD10009,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000036,"2023-01-04_09:35:03.160"
"Jan 4, 2023 @ 09:35:02.886",1,JBkifIUBwE5SqNpdWWHN,"gklog-api-2023.01.04",,"_doc","p1ec1-was02","{""ticket_id"":""CN20230104000035"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30008"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000035"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,401,958",INFO,"API§2023-01-04_09:35:02.886§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000035§ticket_id=CN20230104000035§source_service_code=GKSCD10008§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""CN20230104000035"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30008"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000035"",""message"":""The value of the event_type is invalid.""}§",CN20230104000035,registrationGlobalRequest,400,5,dob3ot0dtd,GKSCD10008,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000035,"2023-01-04_09:35:02.886"
"Jan 4, 2023 @ 09:35:02.615",1,IRkifIUBwE5SqNpdWGEL,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000034"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30007"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000034"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,383,280",INFO,"API§2023-01-04_09:35:02.615§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000034§ticket_id=CN20230104000034§source_service_code=GKSCD10007§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=6§api.request={""ticket_id"":""CN20230104000034"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30007"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000034"",""message"":""The value of the event_type is invalid.""}§",CN20230104000034,registrationGlobalRequest,400,6,dob3ot0dtd,GKSCD10007,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000034,"2023-01-04_09:35:02.615"
"Jan 4, 2023 @ 09:35:02.331",1,IxkifIUBwE5SqNpdWWHN,"gklog-api-2023.01.04",,"_doc","p1ec1-was02","{""ticket_id"":""CN20230104000033"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30006"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000033"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,399,305",INFO,"API§2023-01-04_09:35:02.331§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000033§ticket_id=CN20230104000033§source_service_code=GKSCD10006§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""CN20230104000033"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30006"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000033"",""message"":""The value of the event_type is invalid.""}§",CN20230104000033,registrationGlobalRequest,400,5,dob3ot0dtd,GKSCD10006,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000033,"2023-01-04_09:35:02.331"
"Jan 4, 2023 @ 09:35:02.068",1,IBkifIUBwE5SqNpdWGEL,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000032"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30005"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000032"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,382,518",INFO,"API§2023-01-04_09:35:02.068§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000032§ticket_id=CN20230104000032§source_service_code=GKSCD10005§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=6§api.request={""ticket_id"":""CN20230104000032"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30005"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000032"",""message"":""The value of the event_type is invalid.""}§",CN20230104000032,registrationGlobalRequest,400,6,dob3ot0dtd,GKSCD10005,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000032,"2023-01-04_09:35:02.068"
"Jan 4, 2023 @ 09:35:01.794",1,HxkifIUBwE5SqNpdWGEL,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000031"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30004"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000031"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,381,111",INFO,"API§2023-01-04_09:35:01.794§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000031§ticket_id=CN20230104000031§source_service_code=GKSCD10004§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""CN20230104000031"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30004"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000031"",""message"":""The value of the event_type is invalid.""}§",CN20230104000031,registrationGlobalRequest,400,5,dob3ot0dtd,GKSCD10004,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000031,"2023-01-04_09:35:01.794"
"Jan 4, 2023 @ 09:35:01.528",1,7i4ifIUBEKlRkG37fdnI,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000030"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30003"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000030"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,380,349",INFO,"API§2023-01-04_09:35:01.528§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000030§ticket_id=CN20230104000030§source_service_code=GKSCD10003§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=6§api.request={""ticket_id"":""CN20230104000030"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30003"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000030"",""message"":""The value of the event_type is invalid.""}§",CN20230104000030,registrationGlobalRequest,400,6,dob3ot0dtd,GKSCD10003,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000030,"2023-01-04_09:35:01.528"
"Jan 4, 2023 @ 09:35:01.256",1,7S4ifIUBEKlRkG37fdnI,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000029"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30001"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000029"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,379,587",INFO,"API§2023-01-04_09:35:01.256§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000029§ticket_id=CN20230104000029§source_service_code=GKSCD10001§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=6§api.request={""ticket_id"":""CN20230104000029"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD30001"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000029"",""message"":""The value of the event_type is invalid.""}§",CN20230104000029,registrationGlobalRequest,400,6,dob3ot0dtd,GKSCD10001,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000029,"2023-01-04_09:35:01.256"
"Jan 4, 2023 @ 09:35:00.708",1,73EifIUBw89EdFJ2UdP8,"gklog-api-2023.01.04",,"_doc","p1ec1-was02","{""ticket_id"":""CN20230104000028"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD10001"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000028"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","4,390,976",INFO,"API§2023-01-04_09:35:00.708§INFO §GK§resource=registrationGlobalRequest§sa_guid=dob3ot0dtd§parent_ticket_id=CN20230104000028§ticket_id=CN20230104000028§source_service_code=GKSCD10034§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=69§api.request={""ticket_id"":""CN20230104000028"",""sa_guid"":""dob3ot0dtd"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104083437"",""service_code"":""CD10001"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000028"",""message"":""The value of the event_type is invalid.""}§",CN20230104000028,registrationGlobalRequest,400,69,dob3ot0dtd,GKSCD10034,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000028,"2023-01-04_09:35:00.708"
"Jan 4, 2023 @ 08:36:05.697",1,ynHse4UBw89EdFJ2Y8pY,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000025"",""sa_guid"":""1ocqvedi7e"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104073541"",""service_code"":""CD30031"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000025"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","5,744,152",INFO,"API§2023-01-04_08:36:05.697§INFO §GK§resource=registrationGlobalRequest§sa_guid=1ocqvedi7e§parent_ticket_id=CN20230104000025§ticket_id=CN20230104000025§source_service_code=GKSCD10040§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=7§api.request={""ticket_id"":""CN20230104000025"",""sa_guid"":""1ocqvedi7e"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104073541"",""service_code"":""CD30031"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000025"",""message"":""The value of the event_type is invalid.""}§",CN20230104000025,registrationGlobalRequest,400,7,1ocqvedi7e,GKSCD10040,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000025,"2023-01-04_08:36:05.697"
"Jan 4, 2023 @ 08:36:05.400",1,yXHse4UBw89EdFJ2Ycow,"gklog-api-2023.01.04",,"_doc","p1ec1-was02","{""ticket_id"":""CN20230104000024"",""sa_guid"":""1ocqvedi7e"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104073541"",""service_code"":""CD30018"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000024"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","6,115,429",INFO,"API§2023-01-04_08:36:05.400§INFO §GK§resource=registrationGlobalRequest§sa_guid=1ocqvedi7e§parent_ticket_id=CN20230104000024§ticket_id=CN20230104000024§source_service_code=GKSCD10020§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""CN20230104000024"",""sa_guid"":""1ocqvedi7e"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104073541"",""service_code"":""CD30018"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000024"",""message"":""The value of the event_type is invalid.""}§",CN20230104000024,registrationGlobalRequest,400,5,1ocqvedi7e,GKSCD10020,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000024,"2023-01-04_08:36:05.400"
"Jan 4, 2023 @ 08:36:05.126",1,yHHse4UBw89EdFJ2Ycow,"gklog-api-2023.01.04",,"_doc","p1ec1-was02","{""ticket_id"":""CN20230104000023"",""sa_guid"":""1ocqvedi7e"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104073541"",""service_code"":""CD30017"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000023"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","6,114,667",INFO,"API§2023-01-04_08:36:05.126§INFO §GK§resource=registrationGlobalRequest§sa_guid=1ocqvedi7e§parent_ticket_id=CN20230104000023§ticket_id=CN20230104000023§source_service_code=GKSCD10019§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""CN20230104000023"",""sa_guid"":""1ocqvedi7e"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104073541"",""service_code"":""CD30017"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000023"",""message"":""The value of the event_type is invalid.""}§",CN20230104000023,registrationGlobalRequest,400,5,1ocqvedi7e,GKSCD10019,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000023,"2023-01-04_08:36:05.126"
"Jan 4, 2023 @ 08:36:04.841",1,x3Hse4UBw89EdFJ2X8pr,"gklog-api-2023.01.04",,"_doc","p1ec1-was01","{""ticket_id"":""CN20230104000022"",""sa_guid"":""1ocqvedi7e"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104073541"",""service_code"":""CD30015"",""channel_type_code"":""CNPP""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000022"",""message"":""The value of the event_type is invalid.""}",CNPP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,CN,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Erasure,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","5,743,390",INFO,"API§2023-01-04_08:36:04.841§INFO §GK§resource=registrationGlobalRequest§sa_guid=1ocqvedi7e§parent_ticket_id=CN20230104000022§ticket_id=CN20230104000022§source_service_code=GKSCD10016§channel_type_code=CNPP§event_type=E§event_sub_type=R§country_code=CN§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=7§api.request={""ticket_id"":""CN20230104000022"",""sa_guid"":""1ocqvedi7e"",""country_code"":""CN"",""lang_code"":""zh"",""event_type"":""erasure"",""password"":""**********"",""user_request_date"":""20230104073541"",""service_code"":""CD30015"",""channel_type_code"":""CNPP""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""CN20230104000022"",""message"":""The value of the event_type is invalid.""}§",CN20230104000022,registrationGlobalRequest,400,7,1ocqvedi7e,GKSCD10016,"[""api"",""beats_input_codec_plain_applied""]",CN20230104000022,"2023-01-04_08:36:04.841"
